"SIU";"LINHA";"SUBLINHA";"PC";" Endereço do Ponto";" Nº Imóvel";"Seq";"0";"1";"2";"3";"4";"5";"6";"7";"8";"9";"10";"11";"12";"13";"14";"15";"16";"17";"18";"19";"20";"21";"22";"23";" Total geral ";"Latitude.WGS84";"Longitude.WGS84";"X";"Y"
"30954";"4031";"1";"1";"OCARA, RUA";"123";29;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;1;0;1;0;0;0;0;0;6;"-19.9347970609986";"-44.0139207020502";"603195.39";"7795431.23"
"30955";"4031";"1";"1";"OCARA, RUA";"180";107;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"-19.9350129780157";"-44.0143537215815";"603149.93";"7795407.6"
"30956";"4031";"1";"1";"OCARA, RUA";"313";28;0;0;0;0;0;2;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;0;0;0;8;"-19.9362368186828";"-44.0159911862306";"602977.76";"7795273.16"
"30957";"4031";"1";"1";"OCARA, RUA";"326";108;0;0;0;0;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;"-19.9361856003502";"-44.016042717332";"602972.4";"7795278.86"
"31003";"4031";"1";"1";"PADRE LOPES CANCADO, RUA";"95";1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"-19.9451236523307";"-44.0104791623153";"603548.85";"7794286.25"
"31003";"4031";"1";"1";"PADRE LOPES CANCADO, RUA";"95";134;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"-19.9451236523307";"-44.0104791623153";"603548.85";"7794286.25"
"31065";"4031";"1";"1";"DAS PRINCESAS, RUA";"205";40;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"-19.9387731758922";"-44.0053839750813";"604086.24";"7794985.92"
"31067";"4031";"1";"1";"DAS PRINCESAS, RUA";"367";39;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"-19.9382276544455";"-44.007122279966";"603904.67";"7795047.37"
"31113";"4031";"1";"1";"JOAO ALPHONSUS, RUA";"187";31;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;"-19.9351610546497";"-44.0102053663276";"603584";"7795388.66"
"31116";"4031";"1";"1";"JOAO ALPHONSUS, RUA";"437";30;0;0;0;0;0;1;0;0;0;2;1;0;2;0;0;0;1;2;1;2;0;0;0;0;12;"-19.9354803918334";"-44.0122213470739";"603372.8";"7795354.56"
"31119";"4031";"1";"1";"QUILOMBO, RUA";"172";43;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;"-19.9373222718431";"-44.0024759543375";"604391.54";"7795144.69"
"31310";"4031";"1";"1";"GOVERNADOR BENEDICTO VALLADARES, AVE";"1262";44;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;"-19.9381726165205";"-44.0014937201513";"604493.78";"7795049.97"
"31765";"4031";"1";"1";"SOCRATES ALVIM, RUA";"58";4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;"-19.9429402123857";"-44.0118500859671";"603406.8";"7794528.74"
"31766";"4031";"1";"1";"SOCRATES ALVIM, RUA";"69";128;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"-19.9427668144619";"-44.0143541557057";"603144.85";"7794549.47"
"31767";"4031";"1";"1";"SOCRATES ALVIM, RUA";"146";6;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"-19.942642236816";"-44.0148798925478";"603089.91";"7794563.58"
"31943";"4031";"1";"1";"GENTIL PORTUGAL DO BRASIL, RUA";"470";18;0;0;0;0;0;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;"-19.9385327486905";"-44.0244031261011";"602095.9";"7795024.2"
"31948";"4031";"1";"1";"PROFESSOR ELOY DE MATTOS, RUA";"195";20;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;3;"-19.9375931917104";"-44.0210813895875";"602444.15";"7795126.16"
"31949";"4031";"1";"1";"PROFESSOR ELOY DE MATTOS, RUA";"210";114;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;"-19.9374771881507";"-44.0212646033592";"602425.05";"7795139.11"
"31951";"4031";"1";"1";"JOAQUIM GONCALVES PIMENTA, RUA";"697";19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;3;"-19.9386911644783";"-44.0221877817105";"602327.65";"7795005.32"
"31955";"4031";"1";"1";"JOAO BATISTA VIEIRA, RUA";"871";27;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"-19.9352846087996";"-44.0176525445436";"602804.5";"7795379.56"
"31956";"4031";"1";"1";"JOAO BATISTA VIEIRA, RUA";"1241";25;0;0;0;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;"-19.9329240053967";"-44.0179931413273";"602770.38";"7795641.02"
"32263";"4031";"1";"1";"SOCRATES ALVIM, RUA";"24";5;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;"-19.9427601591801";"-44.0135459204565";"603229.44";"7794549.71"
"32298";"4031";"1";"1";"GENTIL PORTUGAL DO BRASIL, RUA";"55";24;0;0;0;0;0;6;0;0;0;0;0;0;0;2;1;0;0;1;0;0;0;0;0;0;10;"-19.9333088908896";"-44.0200978540608";"602549.85";"7795599.71"
"32301";"4031";"1";"1";"LESANDRO RESENDE FRANCO, RUA";"38";21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;"-19.9369257839457";"-44.0194869687014";"602611.45";"7795199.05"
"32339";"4031";"1";"1";"JOAO BATISTA VIEIRA, RUA";"721";26;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"-19.9339536979908";"-44.0178912314705";"602780.38";"7795527"
"32412";"4031";"1";"1";"PASTOR MAMELIO FERREIRA, RUA";"176";22;0;0;0;0;0;0;1;0;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;5;"-19.935645609509";"-44.020537298344";"602502.35";"7795341.37"
"40130";"4031";"1";"1";"ANEL RODOVIARIO CELSO MELLO AZEVEDO, ROD";"10121";97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;"-19.92616201371469";"-44.00627674960209";"604001.06";"7796382.18"
"90067";"4031";"1";"1";"PROFESSOR ALFREDO BALENA, AVE";"190";65;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;1;0;0;0;0;0;4;"-19.9253860971822";"-43.9296233011215";"612024.7";"7796418.79"
"90069";"4031";"1";"1";"PROFESSOR ALFREDO BALENA, AVE";"586";66;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;"-19.92648522998218";"-43.93160540334319";"611816.46";"7796298.47"
"90088";"4031";"1";"1";"AMAZONAS, AVE";"60";70;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;3;0;0;0;0;7;"-19.91757974251126";"-43.93599765872853";"611362.97";"7797286.99"
"90095";"4031";"1";"1";"AMAZONAS, AVE";"303";60;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"-19.9187649207254";"-43.9377583335268";"611177.85";"7797156.99"
"90098";"4031";"1";"1";"AMAZONAS, AVE";"478";71;0;0;0;0;0;3;2;0;0;0;6;0;0;2;0;0;6;2;2;3;1;0;0;0;27;"-19.91937746821044";"-43.9393260573458";"611013.32";"7797090.23"
"90103";"4031";"1";"1";"AMAZONAS, AVE";"687";59;0;0;0;0;0;0;1;0;2;0;1;0;2;0;0;0;1;1;0;0;0;0;0;0;8;"-19.92055637868525";"-43.94098474241211";"610838.88";"7796960.85"
"90112";"4031";"1";"1";"AMAZONAS, AVE";"1695";58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;"-19.9250573520471";"-43.94905214928188";"609991.34";"7796468.01"
"90117";"4031";"1";"1";"AMAZONAS, AVE";"2054";74;0;0;0;0;0;1;1;1;2;0;0;0;0;0;2;0;0;0;0;3;0;0;0;0;10;"-19.92656026276991";"-43.9522084392917";"609659.94";"7796303.74"
"90121";"4031";"1";"1";"AMAZONAS, AVE";"2340";75;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"-19.92784673618361";"-43.95450748368213";"609418.42";"7796162.86"
"90125";"4031";"1";"1";"AMAZONAS, AVE";"2536";76;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"-19.92905681417608";"-43.95671142938058";"609186.91";"7796030.37"
"90138";"4031";"1";"1";"DOS ANDRADAS, AVE";"615";68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;3;"-19.9203575397629";"-43.9347240457164";"611494.34";"7796978.72"
"90215";"4031";"1";"1";"BERNARDO MONTEIRO, AVE";"660";64;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"-19.9241489458254";"-43.9276290351516";"612234.31";"7796554.38"
"90410";"4031";"1";"1";"EZEQUIEL DIAS, ALA";"275";67;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;1;4;2;0;0;0;0;11;"-19.9241793905406";"-43.9316948797215";"611808.72";"7796553.72"
"90441";"4031";"1";"1";"DOS GOITACAZES, RUA";"778";72;0;0;0;0;0;0;2;0;0;0;0;4;0;0;0;0;1;0;0;0;0;0;0;0;7;"-19.92152839545358";"-43.94455013644543";"610465.01";"7796855.62"
"91223";"4031";"1";"1";"AMAZONAS, AVE";"2481";56;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;"-19.9287767782144";"-43.95564605927242";"609298.61";"7796060.67"
"12145";"4032";"1";"1";"ALEM PARAIBA, RUA";"208";46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;"-19.9105897223443";"-43.9438769577992";"610543.07";"7798065.8"
"40200";"4032";"1";"1";"CORONEL ANTONIO JUNQUEIRA, RUA";"123";6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;"-19.9035130200569";"-43.9617905752757";"608672.75";"7798860.67"
"40370";"4032";"1";"1";"DEL REY, AVE";"125";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;3;"-19.8897182553411";"-43.9693288196906";"607892.98";"7800392.22"
"40370";"4032";"1";"1";"DEL REY, AVE";"125";74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;3;"-19.8897182553411";"-43.9693288196906";"607892.98";"7800392.22"
"40687";"4032";"1";"1";"PRESIDENTE CARLOS LUZ, AVE";"851";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;"-19.8997065757226";"-43.9665104654064";"608181.25";"7799284.98"
"40774";"4032";"1";"1";"SERRA NEGRA, RUA";"1993";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;"-19.9017463296007";"-43.9621865915339";"608632.5";"7799056.45"
"40810";"4032";"1";"1";"SETE LAGOAS, RUA";"9";24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;"-19.9071769309409";"-43.9514611377117";"609751.53";"7798448.47"
"40912";"4032";"1";"1";"ALEM PARAIBA, RUA";"127";28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;"-19.9110286531828";"-43.9431436100428";"610619.53";"7798016.74"
"41365";"4032";"1";"1";"MARTINS ALVES, RUA";"753";61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;"-19.8997747107097";"-43.9596114752128";"608903.42";"7799272.99"
"90004";"4032";"1";"1";"AFONSO PENA, AVE";"354";29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;3;0;0;5;"-19.91685507564477";"-43.94024682938622";"610918.7";"7797370"
"90005";"4032";"1";"1";"AFONSO PENA, AVE";"367";45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;3;"-19.916560638236";"-43.94000966794604";"610943.73";"7797402.43"
"90009";"4032";"1";"1";"AFONSO PENA, AVE";"749";44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2;"-19.91976719971659";"-43.93804403284586";"611147.24";"7797046.25"
"90014";"4032";"1";"1";"AFONSO PENA, AVE";"1149";43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;5;0;2;0;0;10;"-19.92278200195604";"-43.93613902399228";"611344.53";"7796711.33"
"90329";"4032";"1";"1";"DO CONTORNO, AVE";"6608";37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;2;0;0;0;6;"-19.93941224603771";"-43.9406808070299";"610857.54";"7794873.8"
"90360";"4032";"1";"1";"CRISTOVAO COLOMBO, AVE";"629";35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;3;"-19.93494271165018";"-43.93769862534901";"611172.78";"7795366.49"
"90402";"4032";"1";"1";"ESPIRITO SANTO, RUA";"2323";39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;1;3;0;0;0;12;"-19.93503655123631";"-43.94153750318557";"610770.93";"7795358.64"
"90403";"4032";"1";"1";"ESPIRITO SANTO, RUA";"2737";38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2;"-19.9385933789137";"-43.9425250465483";"610665.09";"7794965.64"
"90525";"4032";"1";"1";"DA LIBERDADE, PCA";"153";40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;4;"-19.9326943644191";"-43.93749715205314";"611195.44";"7795615.19"
"90844";"4032";"1";"1";"GETULIO VARGAS, AVE";"1460";36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;3;"-19.9385728333601";"-43.9365401505455";"611291.49";"7794963.96"
"90992";"4032";"1";"1";"JOAO PINHEIRO, AVE";"607";41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;"-19.9306118896514";"-43.9375110236271";"611195.45";"7795845.67"
"10649";"4032";"2";"1";"LEOPOLDINO DE OLIVEIRA, RUA";"299";58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;"-19.8952006074593";"-43.9578537551294";"609090.56";"7799778.08"
"10650";"4032";"2";"1";"LEOPOLDINO DE OLIVEIRA, RUA";"444";14;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"-19.8965824792943";"-43.9576307395555";"609112.96";"7799625"
"10651";"4032";"2";"1";"LEOPOLDINO DE OLIVEIRA, RUA";"590";15;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;"-19.8977631638426";"-43.9573832454119";"609138.06";"7799494.17"
"10820";"4032";"2";"1";"NOVA FRIBURGO, RUA";"989";13;0;0;0;0;0;0;0;3;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;5;"-19.8965664658408";"-43.9587694812035";"608993.76";"7799627.51"
"12145";"4032";"2";"1";"ALEM PARAIBA, RUA";"208";46;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;"-19.9105897223443";"-43.9438769577992";"610543.07";"7798065.8"
"40200";"4032";"2";"1";"CORONEL ANTONIO JUNQUEIRA, RUA";"123";6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"-19.9035130200569";"-43.9617905752757";"608672.75";"7798860.67"
"40329";"4032";"2";"1";"GURUTUBA, RUA";"221";18;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"-19.9038932822887";"-43.9564077871352";"609235.97";"7798815.1"
"40331";"4032";"2";"1";"GURUTUBA, RUA";"515";17;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;3;"-19.9007122693979";"-43.9566518844247";"609212.6";"7799167.31"
"40332";"4032";"2";"1";"GURUTUBA, RUA";"528";55;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"-19.9011254483467";"-43.9564633786348";"609232.05";"7799121.46"
"40370";"4032";"2";"1";"DEL REY, AVE";"125";75;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;6;0;0;0;0;0;0;0;0;9;"-19.8897182553411";"-43.9693288196906";"607892.98";"7800392.22"
"40370";"4032";"2";"1";"DEL REY, AVE";"125";1;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;6;0;0;0;0;0;0;0;0;9;"-19.8897182553411";"-43.9693288196906";"607892.98";"7800392.22"
"40441";"4032";"2";"1";"LAMBARI, RUA";"189";23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;"-19.9071590085072";"-43.9533582795474";"609552.95";"7798451.69"
"40442";"4032";"2";"1";"LEOPOLDINO DE OLIVEIRA, RUA";"611";57;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;"-19.8980573818662";"-43.9572473940641";"609152.08";"7799461.52"
"40443";"4032";"2";"1";"LEOPOLDINO DE OLIVEIRA, RUA";"654";16;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;"-19.89873116665";"-43.9571850935241";"609158.14";"7799386.91"
"40494";"4032";"2";"1";"MARTINS ALVES, RUA";"750";10;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"-19.8995699420615";"-43.9595306617645";"608912.02";"7799295.6"
"40497";"4032";"2";"1";"MARTINS ALVES, RUA";"932";11;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"-19.8978919867879";"-43.9596020936619";"608905.69";"7799481.35"
"40498";"4032";"2";"1";"MARTINS ALVES, RUA";"1044";12;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;"-19.8968538085186";"-43.9596361967386";"608902.83";"7799596.27"
"40687";"4032";"2";"1";"PRESIDENTE CARLOS LUZ, AVE";"851";3;0;0;0;0;0;0;1;0;0;0;0;2;2;0;2;1;0;0;0;0;0;0;0;0;8;"-19.8997065757226";"-43.9665104654064";"608181.25";"7799284.98"
"40810";"4032";"2";"1";"SETE LAGOAS, RUA";"9";24;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;4;"-19.9071769309409";"-43.9514611377117";"609751.53";"7798448.47"
"40912";"4032";"2";"1";"ALEM PARAIBA, RUA";"127";28;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"-19.9110286531828";"-43.9431436100428";"610619.53";"7798016.74"
"40914";"4032";"2";"1";"ALEM PARAIBA, RUA";"641";26;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"-19.9087986361968";"-43.9476344920257";"610150.98";"7798266.49"
"40915";"4032";"2";"1";"ALEM PARAIBA, RUA";"761";25;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;"-19.9082684734072";"-43.9486968527266";"610040.14";"7798325.86"
"90004";"4032";"2";"1";"AFONSO PENA, AVE";"354";29;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;"-19.91685507564477";"-43.94024682938622";"610918.7";"7797370"
"90169";"4032";"2";"1";"AUGUSTO DE LIMA, AVE";"176";42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;"-19.9243020148225";"-43.938317606732";"611115.44";"7796544.54"
"90329";"4032";"2";"1";"DO CONTORNO, AVE";"6608";36;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;3;"-19.93941224603771";"-43.9406808070299";"610857.54";"7794873.8"
"90360";"4032";"2";"1";"CRISTOVAO COLOMBO, AVE";"629";34;0;0;0;0;0;0;1;0;0;1;0;0;0;0;3;1;0;0;0;0;0;0;0;0;6;"-19.93494271165018";"-43.93769862534901";"611172.78";"7795366.49"
"90402";"4032";"2";"1";"ESPIRITO SANTO, RUA";"2323";38;0;0;0;0;0;0;2;0;0;0;0;2;0;1;1;2;0;0;0;0;0;0;0;0;8;"-19.93503655123631";"-43.94153750318557";"610770.93";"7795358.64"
"90403";"4032";"2";"1";"ESPIRITO SANTO, RUA";"2737";37;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;2;"-19.9385933789137";"-43.9425250465483";"610665.09";"7794965.64"
"90524";"4032";"2";"1";"DA LIBERDADE, PCA";"150";33;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"-19.9318045952771";"-43.9386467110141";"611075.75";"7795714.42"
"90525";"4032";"2";"1";"DA LIBERDADE, PCA";"153";39;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"-19.9326943644191";"-43.93749715205314";"611195.44";"7795615.19"
"90844";"4032";"2";"1";"GETULIO VARGAS, AVE";"1460";35;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;3;0;0;0;0;0;0;0;6;"-19.9385728333601";"-43.9365401505455";"611291.49";"7794963.96"
"90993";"4032";"2";"1";"JOAO PINHEIRO, AVE";"214";31;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;4;"-19.92683291694919";"-43.93672825014507";"611280.02";"7796263.39"
"91085";"4032";"2";"1";"SAO PAULO, RUA";"795";43;0;0;0;0;0;0;3;3;2;1;3;4;0;4;0;4;6;0;0;0;0;0;0;0;30;"-19.9205971764802";"-43.9403508216077";"610905.2";"7796955.92"
"32068";"4033";"1";"1";"PRESIDENTE JUSCELINO KUBITSCHEK, AVE";"2964";58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;6;"-19.92668703675532";"-43.98802866353672";"605910.67";"7796312.68"
"32069";"4033";"1";"1";"PRESIDENTE JUSCELINO KUBITSCHEK, AVE";"3678";59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;"-19.931247212957";"-43.9938709940022";"605296.15";"7795811.66"
"90095";"4033";"1";"1";"AMAZONAS, AVE";"303";41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;"-19.9187649207254";"-43.9377583335268";"611177.85";"7797156.99"
"90098";"4033";"1";"1";"AMAZONAS, AVE";"478";43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;"-19.91937746821044";"-43.9393260573458";"611013.32";"7797090.23"
"90103";"4033";"1";"1";"AMAZONAS, AVE";"687";40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;"-19.92055637868525";"-43.94098474241211";"610838.88";"7796960.85"
"90181";"4033";"1";"1";"AUGUSTO DE LIMA, AVE";"1549";37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;"-19.9214427193444";"-43.9509738990953";"609792.69";"7796869.31"
"90186";"4033";"1";"1";"AUGUSTO DE LIMA, AVE";"1971";36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;3;"-19.92047601746851";"-43.95493504237207";"609378.74";"7796978.88"
"90441";"4033";"1";"1";"DOS GOITACAZES, RUA";"778";44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;"-19.92152839545358";"-43.94455013644543";"610465.01";"7796855.62"
"30251";"4033";"3";"1";"ANEL RODOVIARIO CELSO MELLO AZEVEDO, ROD";"9932";75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;"-19.9280760781223";"-44.0063730102271";"603989.73";"7796170.41"
"30502";"4033";"3";"1";"SENADOR MILTON CAMPOS, RUA";"1141";31;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;"-19.9341462895045";"-44.0119168189675";"603405.54";"7795502.02"
"30954";"4033";"3";"1";"OCARA, RUA";"123";29;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;"-19.9347970609986";"-44.0139207020502";"603195.39";"7795431.23"
"30956";"4033";"3";"1";"OCARA, RUA";"313";28;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;3;"-19.9362368186828";"-44.0159911862306";"602977.76";"7795273.16"
"30957";"4033";"3";"1";"OCARA, RUA";"326";87;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;5;"-19.9361856003502";"-44.016042717332";"602972.4";"7795278.86"
"31244";"4033";"3";"1";"SOARES NOGUEIRA, RUA";"113";11;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"-19.9397686805851";"-44.023962882871";"602141.18";"7794887.15"
"31260";"4033";"3";"1";"TERESA CRISTINA, AVE";"537";44;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;"-19.91743713964935";"-43.96215094329131";"608625.52";"7797319.88"
"31261";"4033";"3";"1";"TERESA CRISTINA, AVE";"790";59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;"-19.916817755808";"-43.9645358159137";"608376.31";"7797389.97"
"31264";"4033";"3";"1";"TERESA CRISTINA, AVE";"1157";42;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;"-19.9186121076867";"-43.9677305352981";"608040.69";"7797193.44"
"31265";"4033";"3";"1";"TERESA CRISTINA, AVE";"1488";61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;"-19.9190048345477";"-43.9689360508648";"607914.24";"7797150.75"
"31267";"4033";"3";"1";"TERESA CRISTINA, AVE";"2001";40;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"-19.9220764379753";"-43.9707488570374";"607722.41";"7796811.97"
"31273";"4033";"3";"1";"TERESA CRISTINA, AVE";"3300";66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;"-19.92403963759742";"-43.98616690729638";"606107.3";"7796604.5"
